decimalLongitude,decimalLatitude,eventDate,basisOfRecord,datasetName,occurrenceStatus,depth,source,species
72.5,11,1908-07-02T00:00:00Z,HumanObservation,NA,present,NA,OBIS,Amphiprion_nigripes
73.03,8.26,2000/2002,HumanObservation,NA,present,NA,OBIS,Amphiprion_nigripes
72.15,10.86,1969/1980,HumanObservation,NA,present,NA,OBIS,Amphiprion_nigripes
79.8079986572,7.117000103,NA,HumanObservation,NA,NA,NA,OBIS,Amphiprion_nigripes
73.185556,4.193889,1964-11-07,PreservedSpecimen,NA,NA,0.3,OBIS,Amphiprion_nigripes
72.63,10.55,1988/1989,HumanObservation,NA,present,NA,OBIS,Amphiprion_nigripes
79.80799866,7.117000103,2005-09-07,PreservedSpecimen,Ocean Genome Legacy Collection,present,NA,OBIS,Amphiprion_nigripes
73.62,10.07,1988/1989,HumanObservation,NA,present,NA,OBIS,Amphiprion_nigripes
73.505556,4.180556,1964-11-05,PreservedSpecimen,NA,NA,2.44,OBIS,Amphiprion_nigripes
78.8867,8.9532,2002/2011,HumanObservation,NA,present,NA,OBIS,Amphiprion_nigripes
81.248336792,8.60000038147,1969-09-29T12:00:00Z,PreservedSpecimen,NA,NA,NA,OBIS,Amphiprion_nigripes
72.29,10.94,1969/1980,HumanObservation,NA,present,NA,OBIS,Amphiprion_nigripes
73.373605,4.5328,2025-01-11T10:20,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Amphiprion_nigripes
73.528093,4.230355,2025-01-13T14:56:04,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Amphiprion_nigripes
72.724655,3.618996,2025-02-03T09:39:30,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Amphiprion_nigripes
73.438734,0.689293,2025-02-05T14:14:28,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Amphiprion_nigripes
72.962975,3.757897,2025-02-04T09:45,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Amphiprion_nigripes
72.904053,3.67248,2025-02-10T16:50,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Amphiprion_nigripes
72.961853,3.792018,2025-02-05T09:44,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Amphiprion_nigripes
73.22068,3.19769,2025-02-12T17:23:59,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Amphiprion_nigripes
73.465263,4.119764,2025-02-12T15:24:36,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Amphiprion_nigripes
72.880155,3.594611,2025-02-20T15:45,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Amphiprion_nigripes
72.940768,5.490343,2025-02-21T16:51,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Amphiprion_nigripes
72.940739,5.490661,2025-02-20T15:56,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Amphiprion_nigripes
72.940936,5.490419,2025-02-20T12:08,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Amphiprion_nigripes
72.942051,5.491755,2025-02-24T12:39,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Amphiprion_nigripes
